Program Mean-density FBM Gaussian Binned (procs as sets)
Integrated density distribution
force_weight= -0.25000000000000000
STEPDIS= GAU
STEPSIG= 1.0000000000000000
GAMMMA= 1.0000000000000000
NT= 1048576
L= 1000000.0000000000
NWALKERS_PER_SET= 64
NSETS= 120
IRINIT= 1
NCONF= 7680
FORCE_TYPE= LINEAR
FORCE_TEST= NONE
GRAD_FORM= SYMM
GRAD_DX= 1
GRAD_TEST= NONE
KILL_FBM_TIME= 1048576
WALKER_SIGMA= 0.50000000000000000
WALKER_WIDTH= 1.5000000000000000
NBINS= 5000000
NTSTART= 0
NTEND= 1048576
REBIN_BINWIDTH_FACTOR= 10
x_rms(t_last=943947)= 2457.4092048334155
==================================
 ibin            x               x/x_rms         P(|x|)          (x_rms/t_last)P
 -5.197300E+04   -5.197300E+03   -2.114951E+00    1.830296E-02    4.764870E-05  
 -5.196300E+04   -5.196300E+03   -2.114544E+00    2.056501E-02    5.353760E-05  
 -5.195300E+04   -5.195300E+03   -2.114137E+00    2.169917E-02    5.649018E-05  
 -5.194300E+04   -5.194300E+03   -2.113730E+00    2.051474E-02    5.340672E-05  
 -5.193300E+04   -5.193300E+03   -2.113323E+00    1.955868E-02    5.091777E-05  
 -5.192300E+04   -5.192300E+03   -2.112916E+00    1.901905E-02    4.951295E-05  
 -5.191300E+04   -5.191300E+03   -2.112509E+00    2.164002E-02    5.633619E-05  
 -5.190300E+04   -5.190300E+03   -2.112102E+00    2.173135E-02    5.657395E-05  
 -5.189300E+04   -5.189300E+03   -2.111696E+00    2.003412E-02    5.215550E-05  
 -5.188300E+04   -5.188300E+03   -2.111289E+00    2.085007E-02    5.427968E-05  
 -5.187300E+04   -5.187300E+03   -2.110882E+00    2.175741E-02    5.664179E-05  
 -5.186300E+04   -5.186300E+03   -2.110475E+00    1.932481E-02    5.030894E-05  
 -5.185300E+04   -5.185300E+03   -2.110068E+00    1.763892E-02    4.592000E-05  
 -5.184300E+04   -5.184300E+03   -2.109661E+00    1.790998E-02    4.662564E-05  
 -5.183300E+04   -5.183300E+03   -2.109254E+00    1.777015E-02    4.626165E-05  
 -5.182300E+04   -5.182300E+03   -2.108847E+00    1.725213E-02    4.491306E-05  
 -5.181300E+04   -5.181300E+03   -2.108440E+00    1.779614E-02    4.632930E-05  
 -5.180300E+04   -5.180300E+03   -2.108033E+00    1.996239E-02    5.196876E-05  
 -5.179300E+04   -5.179300E+03   -2.107626E+00    2.389419E-02    6.220456E-05  
 -5.178300E+04   -5.178300E+03   -2.107219E+00    2.474770E-02    6.442653E-05  
 -5.177300E+04   -5.177300E+03   -2.106812E+00    2.538069E-02    6.607441E-05  
 -5.176300E+04   -5.176300E+03   -2.106405E+00    2.574439E-02    6.702123E-05  
 -5.175300E+04   -5.175300E+03   -2.105998E+00    2.781537E-02    7.241269E-05  
 -5.174300E+04   -5.174300E+03   -2.105592E+00    2.914768E-02    7.588114E-05  
 -5.173300E+04   -5.173300E+03   -2.105185E+00    2.885917E-02    7.513007E-05  
 -5.172300E+04   -5.172300E+03   -2.104778E+00    2.638136E-02    6.867949E-05  
 -5.171300E+04   -5.171300E+03   -2.104371E+00    2.509131E-02    6.532105E-05  
 -5.170300E+04   -5.170300E+03   -2.103964E+00    2.668893E-02    6.948018E-05  
 -5.169300E+04   -5.169300E+03   -2.103557E+00    2.794098E-02    7.273969E-05  
 -5.168300E+04   -5.168300E+03   -2.103150E+00    2.736916E-02    7.125106E-05  
 -5.167300E+04   -5.167300E+03   -2.102743E+00    2.759581E-02    7.184110E-05  
 -5.166300E+04   -5.166300E+03   -2.102336E+00    2.832916E-02    7.375027E-05  
 -5.165300E+04   -5.165300E+03   -2.101929E+00    2.871511E-02    7.475501E-05  
 -5.164300E+04   -5.164300E+03   -2.101522E+00    3.138589E-02    8.170796E-05  
 -5.163300E+04   -5.163300E+03   -2.101115E+00    3.267092E-02    8.505331E-05  
 -5.162300E+04   -5.162300E+03   -2.100708E+00    3.217914E-02    8.377305E-05  
 -5.161300E+04   -5.161300E+03   -2.100301E+00    3.290811E-02    8.567080E-05  
 -5.160300E+04   -5.160300E+03   -2.099894E+00    2.916880E-02    7.593612E-05  
 -5.159300E+04   -5.159300E+03   -2.099488E+00    2.844410E-02    7.404948E-05  
 -5.158300E+04   -5.158300E+03   -2.099081E+00    3.001072E-02    7.812793E-05  
 -5.157300E+04   -5.157300E+03   -2.098674E+00    3.085956E-02    8.033774E-05  
 -5.156300E+04   -5.156300E+03   -2.098267E+00    3.371330E-02    8.776698E-05  
 -5.155300E+04   -5.155300E+03   -2.097860E+00    3.288950E-02    8.562234E-05  
 -5.154300E+04   -5.154300E+03   -2.097453E+00    3.475286E-02    9.047329E-05  
 -5.153300E+04   -5.153300E+03   -2.097046E+00    3.664601E-02    9.540180E-05  
 -5.152300E+04   -5.152300E+03   -2.096639E+00    3.635995E-02    9.465708E-05  
 -5.151300E+04   -5.151300E+03   -2.096232E+00    3.734801E-02    9.722933E-05  
 -5.150300E+04   -5.150300E+03   -2.095825E+00    3.710285E-02    9.659110E-05  
 -5.149300E+04   -5.149300E+03   -2.095418E+00    3.599852E-02    9.371618E-05  
 -5.148300E+04   -5.148300E+03   -2.095011E+00    3.712128E-02    9.663907E-05  
 -5.147300E+04   -5.147300E+03   -2.094604E+00    3.672513E-02    9.560777E-05  
 -5.146300E+04   -5.146300E+03   -2.094197E+00    3.328370E-02    8.664858E-05  
 -5.145300E+04   -5.145300E+03   -2.093790E+00    3.253666E-02    8.470379E-05  
 -5.144300E+04   -5.144300E+03   -2.093384E+00    3.132474E-02    8.154875E-05  
 -5.143300E+04   -5.143300E+03   -2.092977E+00    3.048006E-02    7.934977E-05  
 -5.142300E+04   -5.142300E+03   -2.092570E+00    3.042945E-02    7.921801E-05  
 -5.141300E+04   -5.141300E+03   -2.092163E+00    2.933272E-02    7.636287E-05  
 -5.140300E+04   -5.140300E+03   -2.091756E+00    2.846060E-02    7.409243E-05  
 -5.139300E+04   -5.139300E+03   -2.091349E+00    2.916871E-02    7.593589E-05  
 -5.138300E+04   -5.138300E+03   -2.090942E+00    2.786546E-02    7.254309E-05  
 -5.137300E+04   -5.137300E+03   -2.090535E+00    2.523054E-02    6.568353E-05  
 -5.136300E+04   -5.136300E+03   -2.090128E+00    2.266522E-02    5.900515E-05  
 -5.135300E+04   -5.135300E+03   -2.089721E+00    2.147677E-02    5.591120E-05  
 -5.134300E+04   -5.134300E+03   -2.089314E+00    2.328432E-02    6.061685E-05  
 -5.133300E+04   -5.133300E+03   -2.088907E+00    2.303861E-02    5.997721E-05  
 -5.132300E+04   -5.132300E+03   -2.088500E+00    2.448624E-02    6.374585E-05  
 -5.131300E+04   -5.131300E+03   -2.088093E+00    2.676190E-02    6.967016E-05  
 -5.130300E+04   -5.130300E+03   -2.087686E+00    2.729856E-02    7.106726E-05  
 -5.129300E+04   -5.129300E+03   -2.087280E+00    2.727953E-02    7.101772E-05  
 -5.128300E+04   -5.128300E+03   -2.086873E+00    2.791747E-02    7.267850E-05  
 -5.127300E+04   -5.127300E+03   -2.086466E+00    2.879953E-02    7.497480E-05  
 -5.126300E+04   -5.126300E+03   -2.086059E+00    2.797184E-02    7.282004E-05  
 -5.125300E+04   -5.125300E+03   -2.085652E+00    2.771921E-02    7.216237E-05  
 -5.124300E+04   -5.124300E+03   -2.085245E+00    2.754801E-02    7.171667E-05  
 -5.123300E+04   -5.123300E+03   -2.084838E+00    2.765103E-02    7.198485E-05  
 -5.122300E+04   -5.122300E+03   -2.084431E+00    2.605331E-02    6.782546E-05  
 -5.121300E+04   -5.121300E+03   -2.084024E+00    2.441675E-02    6.356495E-05  
 -5.120300E+04   -5.120300E+03   -2.083617E+00    2.144212E-02    5.582099E-05  
 -5.119300E+04   -5.119300E+03   -2.083210E+00    1.931283E-02    5.027774E-05  
 -5.118300E+04   -5.118300E+03   -2.082803E+00    1.990108E-02    5.180916E-05  
 -5.117300E+04   -5.117300E+03   -2.082396E+00    1.822166E-02    4.743708E-05  
 -5.116300E+04   -5.116300E+03   -2.081989E+00    1.414621E-02    3.682732E-05  
 -5.115300E+04   -5.115300E+03   -2.081583E+00    1.184168E-02    3.082786E-05  
 -5.114300E+04   -5.114300E+03   -2.081176E+00    9.464424E-03    2.463905E-05  
 -5.113300E+04   -5.113300E+03   -2.080769E+00    6.893514E-03    1.794612E-05  
 -5.112300E+04   -5.112300E+03   -2.080362E+00    5.619650E-03    1.462983E-05  
 -5.111300E+04   -5.111300E+03   -2.079955E+00    5.597777E-03    1.457288E-05  
 -5.110300E+04   -5.110300E+03   -2.079548E+00    7.061941E-03    1.838459E-05  
 -5.109300E+04   -5.109300E+03   -2.079141E+00    6.690611E-03    1.741789E-05  
 -5.108300E+04   -5.108300E+03   -2.078734E+00    5.239300E-03    1.363965E-05  
 -5.107300E+04   -5.107300E+03   -2.078327E+00    4.400637E-03    1.145633E-05  
 -5.106300E+04   -5.106300E+03   -2.077920E+00    4.200147E-03    1.093439E-05  
 -5.105300E+04   -5.105300E+03   -2.077513E+00    4.104469E-03    1.068530E-05  
 -5.104300E+04   -5.104300E+03   -2.077106E+00    4.623348E-03    1.203612E-05  
 -5.103300E+04   -5.103300E+03   -2.076699E+00    4.265257E-03    1.110389E-05  
 -5.102300E+04   -5.102300E+03   -2.076292E+00    3.541188E-03    9.218895E-06  
 -5.101300E+04   -5.101300E+03   -2.075885E+00    2.897695E-03    7.543667E-06  
 -5.100300E+04   -5.100300E+03   -2.075479E+00    2.531529E-03    6.590416E-06  
 -5.099300E+04   -5.099300E+03   -2.075072E+00    2.705518E-03    7.043367E-06  
 -5.098300E+04   -5.098300E+03   -2.074665E+00    3.434270E-03    8.940551E-06  
 -5.097300E+04   -5.097300E+03   -2.074258E+00    4.652086E-03    1.211093E-05  
 -5.096300E+04   -5.096300E+03   -2.073851E+00    4.878682E-03    1.270084E-05  
 -5.095300E+04   -5.095300E+03   -2.073444E+00    4.035275E-03    1.050517E-05  
 -5.094300E+04   -5.094300E+03   -2.073037E+00    3.189931E-03    8.304456E-06  
 -5.093300E+04   -5.093300E+03   -2.072630E+00    3.168742E-03    8.249293E-06  
 -5.092300E+04   -5.092300E+03   -2.072223E+00    3.674663E-03    9.566374E-06  
 -5.091300E+04   -5.091300E+03   -2.071816E+00    3.575177E-03    9.307379E-06  
 -5.090300E+04   -5.090300E+03   -2.071409E+00    2.974012E-03    7.742346E-06  
 -5.089300E+04   -5.089300E+03   -2.071002E+00    2.084708E-03    5.427190E-06  
 -5.088300E+04   -5.088300E+03   -2.070595E+00    2.550350E-03    6.639412E-06  
 -5.087300E+04   -5.087300E+03   -2.070188E+00    3.428395E-03    8.925257E-06  
 -5.086300E+04   -5.086300E+03   -2.069781E+00    4.424138E-03    1.151751E-05  
 -5.085300E+04   -5.085300E+03   -2.069375E+00    4.571761E-03    1.190182E-05  
 -5.084300E+04   -5.084300E+03   -2.068968E+00    4.537445E-03    1.181249E-05  
 -5.083300E+04   -5.083300E+03   -2.068561E+00    5.256393E-03    1.368415E-05  
 -5.082300E+04   -5.082300E+03   -2.068154E+00    4.862782E-03    1.265944E-05  
 -5.081300E+04   -5.081300E+03   -2.067747E+00    4.377535E-03    1.139619E-05  
 -5.080300E+04   -5.080300E+03   -2.067340E+00    4.454861E-03    1.159749E-05  
 -5.079300E+04   -5.079300E+03   -2.066933E+00    4.680446E-03    1.218476E-05  
 -5.078300E+04   -5.078300E+03   -2.066526E+00    5.579912E-03    1.452637E-05  
 -5.077300E+04   -5.077300E+03   -2.066119E+00    7.136663E-03    1.857912E-05  
 -5.076300E+04   -5.076300E+03   -2.065712E+00    8.541273E-03    2.223579E-05  
 -5.075300E+04   -5.075300E+03   -2.065305E+00    1.007834E-02    2.623729E-05  
 -5.074300E+04   -5.074300E+03   -2.064898E+00    1.016934E-02    2.647420E-05  
 -5.073300E+04   -5.073300E+03   -2.064491E+00    8.879334E-03    2.311587E-05  
 -5.072300E+04   -5.072300E+03   -2.064084E+00    1.127014E-02    2.933993E-05  
 -5.071300E+04   -5.071300E+03   -2.063677E+00    1.349561E-02    3.513357E-05  
 -5.070300E+04   -5.070300E+03   -2.063271E+00    1.445593E-02    3.763362E-05  
 -5.069300E+04   -5.069300E+03   -2.062864E+00    1.583276E-02    4.121796E-05  
 -5.068300E+04   -5.068300E+03   -2.062457E+00    1.718858E-02    4.474762E-05  
 -5.067300E+04   -5.067300E+03   -2.062050E+00    1.744437E-02    4.541352E-05  
 -5.066300E+04   -5.066300E+03   -2.061643E+00    1.876684E-02    4.885634E-05  
 -5.065300E+04   -5.065300E+03   -2.061236E+00    2.052604E-02    5.343613E-05  
 -5.064300E+04   -5.064300E+03   -2.060829E+00    2.224823E-02    5.791958E-05  
 -5.063300E+04   -5.063300E+03   -2.060422E+00    2.598064E-02    6.763629E-05  
 -5.062300E+04   -5.062300E+03   -2.060015E+00    2.979589E-02    7.756865E-05  
 -5.061300E+04   -5.061300E+03   -2.059608E+00    3.180034E-02    8.278689E-05  
 -5.060300E+04   -5.060300E+03   -2.059201E+00    3.242353E-02    8.440929E-05  
 -5.059300E+04   -5.059300E+03   -2.058794E+00    3.329654E-02    8.668202E-05  
 -5.058300E+04   -5.058300E+03   -2.058387E+00    3.278821E-02    8.535865E-05  
 -5.057300E+04   -5.057300E+03   -2.057980E+00    3.278921E-02    8.536127E-05  
 -5.056300E+04   -5.056300E+03   -2.057573E+00    3.197985E-02    8.325422E-05  
 -5.055300E+04   -5.055300E+03   -2.057167E+00    3.302980E-02    8.598760E-05  
 -5.054300E+04   -5.054300E+03   -2.056760E+00    3.584921E-02    9.332746E-05  
 -5.053300E+04   -5.053300E+03   -2.056353E+00    3.692943E-02    9.613965E-05  
 -5.052300E+04   -5.052300E+03   -2.055946E+00    3.475956E-02    9.049074E-05  
 -5.051300E+04   -5.051300E+03   -2.055539E+00    3.360866E-02    8.749456E-05  
 -5.050300E+04   -5.050300E+03   -2.055132E+00    3.189090E-02    8.302267E-05  
 -5.049300E+04   -5.049300E+03   -2.054725E+00    3.403891E-02    8.861466E-05  
 -5.048300E+04   -5.048300E+03   -2.054318E+00    3.591232E-02    9.349176E-05  
 -5.047300E+04   -5.047300E+03   -2.053911E+00    3.792241E-02    9.872470E-05  
 -5.046300E+04   -5.046300E+03   -2.053504E+00    3.806656E-02    9.909996E-05  
 -5.045300E+04   -5.045300E+03   -2.053097E+00    3.488851E-02    9.082643E-05  
 -5.044300E+04   -5.044300E+03   -2.052690E+00    3.306026E-02    8.606688E-05  
 -5.043300E+04   -5.043300E+03   -2.052283E+00    3.505004E-02    9.124696E-05  
 -5.042300E+04   -5.042300E+03   -2.051876E+00    3.608853E-02    9.395049E-05  
 -5.041300E+04   -5.041300E+03   -2.051469E+00    3.857934E-02    1.004349E-04  
 -5.040300E+04   -5.040300E+03   -2.051063E+00    3.757433E-02    9.781853E-05  
 -5.039300E+04   -5.039300E+03   -2.050656E+00    3.627022E-02    9.442350E-05  
 -5.038300E+04   -5.038300E+03   -2.050249E+00    3.628795E-02    9.446966E-05  
 -5.037300E+04   -5.037300E+03   -2.049842E+00    3.571446E-02    9.297666E-05  
 -5.036300E+04   -5.036300E+03   -2.049435E+00    3.462316E-02    9.013564E-05  
 -5.035300E+04   -5.035300E+03   -2.049028E+00    3.639807E-02    9.475632E-05  
 -5.034300E+04   -5.034300E+03   -2.048621E+00    3.908607E-02    1.017541E-04  
 -5.033300E+04   -5.033300E+03   -2.048214E+00    3.808855E-02    9.915720E-05  
 -5.032300E+04   -5.032300E+03   -2.047807E+00    3.656188E-02    9.518277E-05  
 -5.031300E+04   -5.031300E+03   -2.047400E+00    3.408700E-02    8.873985E-05  
 -5.030300E+04   -5.030300E+03   -2.046993E+00    3.233800E-02    8.418660E-05  
 -5.029300E+04   -5.029300E+03   -2.046586E+00    3.147191E-02    8.193189E-05  
 -5.028300E+04   -5.028300E+03   -2.046179E+00    3.091279E-02    8.047631E-05  
 -5.027300E+04   -5.027300E+03   -2.045772E+00    3.272572E-02    8.519598E-05  
 -5.026300E+04   -5.026300E+03   -2.045365E+00    3.730046E-02    9.710556E-05  
 -5.025300E+04   -5.025300E+03   -2.044959E+00    4.043232E-02    1.052588E-04  
 -5.024300E+04   -5.024300E+03   -2.044552E+00    4.154425E-02    1.081536E-04  
 -5.023300E+04   -5.023300E+03   -2.044145E+00    4.235243E-02    1.102575E-04  
 -5.022300E+04   -5.022300E+03   -2.043738E+00    4.307262E-02    1.121324E-04  
 -5.021300E+04   -5.021300E+03   -2.043331E+00    4.443429E-02    1.156773E-04  
 -5.020300E+04   -5.020300E+03   -2.042924E+00    4.410680E-02    1.148247E-04  
 -5.019300E+04   -5.019300E+03   -2.042517E+00    4.338901E-02    1.129561E-04  
 -5.018300E+04   -5.018300E+03   -2.042110E+00    4.693579E-02    1.221895E-04  
 -5.017300E+04   -5.017300E+03   -2.041703E+00    5.049430E-02    1.314535E-04  
 -5.016300E+04   -5.016300E+03   -2.041296E+00    5.220441E-02    1.359055E-04  
 -5.015300E+04   -5.015300E+03   -2.040889E+00    4.976646E-02    1.295587E-04  
 -5.014300E+04   -5.014300E+03   -2.040482E+00    4.856254E-02    1.264245E-04  
 -5.013300E+04   -5.013300E+03   -2.040075E+00    4.760020E-02    1.239192E-04  
 -5.012300E+04   -5.012300E+03   -2.039668E+00    4.654224E-02    1.211650E-04  
 -5.011300E+04   -5.011300E+03   -2.039262E+00    4.747940E-02    1.236047E-04  
 -5.010300E+04   -5.010300E+03   -2.038855E+00    4.862660E-02    1.265913E-04  
 -5.009300E+04   -5.009300E+03   -2.038448E+00    5.016618E-02    1.305993E-04  
 -5.008300E+04   -5.008300E+03   -2.038041E+00    5.082589E-02    1.323167E-04  
 -5.007300E+04   -5.007300E+03   -2.037634E+00    5.172902E-02    1.346679E-04  
 -5.006300E+04   -5.006300E+03   -2.037227E+00    5.125955E-02    1.334457E-04  
 -5.005300E+04   -5.005300E+03   -2.036820E+00    5.239223E-02    1.363945E-04  
 -5.004300E+04   -5.004300E+03   -2.036413E+00    5.552850E-02    1.445592E-04  
 -5.003300E+04   -5.003300E+03   -2.036006E+00    5.669928E-02    1.476072E-04  
 -5.002300E+04   -5.002300E+03   -2.035599E+00    5.574678E-02    1.451275E-04  
 -5.001300E+04   -5.001300E+03   -2.035192E+00    5.482169E-02    1.427192E-04  
 -5.000300E+04   -5.000300E+03   -2.034785E+00    5.548790E-02    1.444535E-04  
 -4.999300E+04   -4.999300E+03   -2.034378E+00    5.787681E-02    1.506727E-04  
 -4.998300E+04   -4.998300E+03   -2.033971E+00    6.195932E-02    1.613008E-04  
 -4.997300E+04   -4.997300E+03   -2.033564E+00    5.877913E-02    1.530217E-04  
 -4.996300E+04   -4.996300E+03   -2.033158E+00    5.271613E-02    1.372377E-04  
 -4.995300E+04   -4.995300E+03   -2.032751E+00    5.234051E-02    1.362598E-04  
 -4.994300E+04   -4.994300E+03   -2.032344E+00    5.446387E-02    1.417876E-04  
 -4.993300E+04   -4.993300E+03   -2.031937E+00    5.858474E-02    1.525156E-04  
 -4.992300E+04   -4.992300E+03   -2.031530E+00    6.330449E-02    1.648027E-04  
 -4.991300E+04   -4.991300E+03   -2.031123E+00    6.563883E-02    1.708798E-04  
 -4.990300E+04   -4.990300E+03   -2.030716E+00    6.528261E-02    1.699524E-04  
 -4.989300E+04   -4.989300E+03   -2.030309E+00    6.207838E-02    1.616108E-04  
 -4.988300E+04   -4.988300E+03   -2.029902E+00    6.199568E-02    1.613955E-04  
 -4.987300E+04   -4.987300E+03   -2.029495E+00    6.151866E-02    1.601536E-04  
 -4.986300E+04   -4.986300E+03   -2.029088E+00    6.321728E-02    1.645757E-04  
 -4.985300E+04   -4.985300E+03   -2.028681E+00    6.725982E-02    1.750998E-04  
 -4.984300E+04   -4.984300E+03   -2.028274E+00    6.860756E-02    1.786084E-04  
 -4.983300E+04   -4.983300E+03   -2.027867E+00    6.738281E-02    1.754199E-04  
 -4.982300E+04   -4.982300E+03   -2.027460E+00    6.803467E-02    1.771170E-04  
 -4.981300E+04   -4.981300E+03   -2.027054E+00    6.985351E-02    1.818520E-04  
 -4.980300E+04   -4.980300E+03   -2.026647E+00    7.107108E-02    1.850217E-04  
 -4.979300E+04   -4.979300E+03   -2.026240E+00    6.963096E-02    1.812726E-04  
 -4.978300E+04   -4.978300E+03   -2.025833E+00    6.687763E-02    1.741048E-04  
 -4.977300E+04   -4.977300E+03   -2.025426E+00    6.594370E-02    1.716735E-04  
 -4.976300E+04   -4.976300E+03   -2.025019E+00    7.111394E-02    1.851333E-04  
 -4.975300E+04   -4.975300E+03   -2.024612E+00    7.261722E-02    1.890469E-04  
 -4.974300E+04   -4.974300E+03   -2.024205E+00    7.235464E-02    1.883633E-04  
 -4.973300E+04   -4.973300E+03   -2.023798E+00    6.894126E-02    1.794771E-04  
 -4.972300E+04   -4.972300E+03   -2.023391E+00    6.689659E-02    1.741542E-04  
 -4.971300E+04   -4.971300E+03   -2.022984E+00    6.683119E-02    1.739839E-04  
 -4.970300E+04   -4.970300E+03   -2.022577E+00    6.643511E-02    1.729528E-04  
 -4.969300E+04   -4.969300E+03   -2.022170E+00    6.672772E-02    1.737145E-04  
 -4.968300E+04   -4.968300E+03   -2.021763E+00    6.521363E-02    1.697729E-04  
 -4.967300E+04   -4.967300E+03   -2.021356E+00    6.433766E-02    1.674924E-04  
 -4.966300E+04   -4.966300E+03   -2.020950E+00    5.932504E-02    1.544429E-04  
 -4.965300E+04   -4.965300E+03   -2.020543E+00    5.395794E-02    1.404705E-04  
 -4.964300E+04   -4.964300E+03   -2.020136E+00    5.084484E-02    1.323661E-04  
 -4.963300E+04   -4.963300E+03   -2.019729E+00    4.924938E-02    1.282126E-04  
 -4.962300E+04   -4.962300E+03   -2.019322E+00    5.221681E-02    1.359378E-04  
 -4.961300E+04   -4.961300E+03   -2.018915E+00    5.858611E-02    1.525192E-04  
 -4.960300E+04   -4.960300E+03   -2.018508E+00    6.207299E-02    1.615967E-04  
 -4.959300E+04   -4.959300E+03   -2.018101E+00    6.125913E-02    1.594780E-04  
 -4.958300E+04   -4.958300E+03   -2.017694E+00    6.351710E-02    1.653562E-04  
 -4.957300E+04   -4.957300E+03   -2.017287E+00    6.737693E-02    1.754046E-04  
 -4.956300E+04   -4.956300E+03   -2.016880E+00    7.146545E-02    1.860484E-04  
 -4.955300E+04   -4.955300E+03   -2.016473E+00    7.455409E-02    1.940892E-04  
 -4.954300E+04   -4.954300E+03   -2.016066E+00    7.471047E-02    1.944963E-04  
 -4.953300E+04   -4.953300E+03   -2.015659E+00    7.029923E-02    1.830124E-04  
 -4.952300E+04   -4.952300E+03   -2.015252E+00    6.750794E-02    1.757457E-04  
 -4.951300E+04   -4.951300E+03   -2.014846E+00    6.462527E-02    1.682412E-04  
 -4.950300E+04   -4.950300E+03   -2.014439E+00    6.478081E-02    1.686461E-04  
 -4.949300E+04   -4.949300E+03   -2.014032E+00    6.449480E-02    1.679015E-04  
 -4.948300E+04   -4.948300E+03   -2.013625E+00    6.641165E-02    1.728917E-04  
 -4.947300E+04   -4.947300E+03   -2.013218E+00    6.843690E-02    1.781641E-04  
 -4.946300E+04   -4.946300E+03   -2.012811E+00    6.830514E-02    1.778211E-04  
 -4.945300E+04   -4.945300E+03   -2.012404E+00    7.375119E-02    1.919990E-04  
 -4.944300E+04   -4.944300E+03   -2.011997E+00    7.371778E-02    1.919120E-04  
 -4.943300E+04   -4.943300E+03   -2.011590E+00    7.438847E-02    1.936580E-04  
 -4.942300E+04   -4.942300E+03   -2.011183E+00    7.019230E-02    1.827340E-04  
 -4.941300E+04   -4.941300E+03   -2.010776E+00    6.627094E-02    1.725254E-04  
 -4.940300E+04   -4.940300E+03   -2.010369E+00    6.416562E-02    1.670445E-04  
 -4.939300E+04   -4.939300E+03   -2.009962E+00    6.398542E-02    1.665754E-04  
 -4.938300E+04   -4.938300E+03   -2.009555E+00    6.493990E-02    1.690602E-04  
 -4.937300E+04   -4.937300E+03   -2.009148E+00    6.669479E-02    1.736288E-04  
 -4.936300E+04   -4.936300E+03   -2.008742E+00    6.884546E-02    1.792277E-04  
 -4.935300E+04   -4.935300E+03   -2.008335E+00    7.192705E-02    1.872501E-04  
 -4.934300E+04   -4.934300E+03   -2.007928E+00    7.241751E-02    1.885270E-04  
 -4.933300E+04   -4.933300E+03   -2.007521E+00    7.552915E-02    1.966276E-04  
 -4.932300E+04   -4.932300E+03   -2.007114E+00    7.778834E-02    2.025090E-04  
 -4.931300E+04   -4.931300E+03   -2.006707E+00    7.805500E-02    2.032032E-04  
 -4.930300E+04   -4.930300E+03   -2.006300E+00    7.882680E-02    2.052125E-04  
 -4.929300E+04   -4.929300E+03   -2.005893E+00    7.899497E-02    2.056503E-04  
 -4.928300E+04   -4.928300E+03   -2.005486E+00    7.504477E-02    1.953666E-04  
 -4.927300E+04   -4.927300E+03   -2.005079E+00    7.060154E-02    1.837994E-04  
 -4.926300E+04   -4.926300E+03   -2.004672E+00    6.720246E-02    1.749504E-04  
 -4.925300E+04   -4.925300E+03   -2.004265E+00    6.166824E-02    1.605430E-04  
 -4.924300E+04   -4.924300E+03   -2.003858E+00    6.061396E-02    1.577984E-04  
 -4.923300E+04   -4.923300E+03   -2.003451E+00    6.176696E-02    1.608000E-04  
 -4.922300E+04   -4.922300E+03   -2.003045E+00    5.864120E-02    1.526626E-04  
 -4.921300E+04   -4.921300E+03   -2.002638E+00    5.932263E-02    1.544366E-04  
 -4.920300E+04   -4.920300E+03   -2.002231E+00    6.172213E-02    1.606833E-04  
 -4.919300E+04   -4.919300E+03   -2.001824E+00    6.659897E-02    1.733793E-04  
 -4.918300E+04   -4.918300E+03   -2.001417E+00    7.055787E-02    1.836857E-04  
 -4.917300E+04   -4.917300E+03   -2.001010E+00    7.492065E-02    1.950435E-04  
 -4.916300E+04   -4.916300E+03   -2.000603E+00    7.480715E-02    1.947480E-04  
 -4.915300E+04   -4.915300E+03   -2.000196E+00    7.162171E-02    1.864552E-04  
 -4.914300E+04   -4.914300E+03   -1.999789E+00    7.274568E-02    1.893813E-04  
 -4.913300E+04   -4.913300E+03   -1.999382E+00    7.574868E-02    1.971991E-04  
 -4.912300E+04   -4.912300E+03   -1.998975E+00    7.463655E-02    1.943039E-04  
 -4.911300E+04   -4.911300E+03   -1.998568E+00    7.222067E-02    1.880145E-04  
 -4.910300E+04   -4.910300E+03   -1.998161E+00    7.351357E-02    1.913804E-04  
 -4.909300E+04   -4.909300E+03   -1.997754E+00    8.004041E-02    2.083719E-04  
 -4.908300E+04   -4.908300E+03   -1.997347E+00    8.525034E-02    2.219351E-04  
 -4.907300E+04   -4.907300E+03   -1.996941E+00    8.890067E-02    2.314381E-04  
 -4.906300E+04   -4.906300E+03   -1.996534E+00    8.888812E-02    2.314055E-04  
 -4.905300E+04   -4.905300E+03   -1.996127E+00    8.565796E-02    2.229963E-04  
 -4.904300E+04   -4.904300E+03   -1.995720E+00    8.251784E-02    2.148215E-04  
 -4.903300E+04   -4.903300E+03   -1.995313E+00    8.353440E-02    2.174679E-04  
 -4.902300E+04   -4.902300E+03   -1.994906E+00    7.814687E-02    2.034424E-04  
 -4.901300E+04   -4.901300E+03   -1.994499E+00    7.486201E-02    1.948908E-04  
 -4.900300E+04   -4.900300E+03   -1.994092E+00    7.675131E-02    1.998093E-04  
 -4.899300E+04   -4.899300E+03   -1.993685E+00    7.788333E-02    2.027563E-04  
 -4.898300E+04   -4.898300E+03   -1.993278E+00    8.209697E-02    2.137258E-04  
 -4.897300E+04   -4.897300E+03   -1.992871E+00    8.962271E-02    2.333178E-04  
 -4.896300E+04   -4.896300E+03   -1.992464E+00    9.604587E-02    2.500395E-04  
